Component Name,Participant Private ID,Spreadsheet: A,Spreadsheet: B,Response
Rating Scale,9280673.0,Fs4_Gb4.wav,Cs5_Db5.wav,2
Rating Scale,9280673.0,A4.wav,C4.wav,3
Rating Scale,9280673.0,A4.wav,G4.wav,1
Rating Scale,9280728.0,Cs5_Db5.wav,D4.wav,2
Rating Scale,9280728.0,Gs4_Ab4.wav,Fs4_Gb4.wav,1
Rating Scale,9280728.0,E4.wav,C4.wav,1
Rating Scale,9280728.0,Ds5_Eb5.wav,A4.wav,1
Rating Scale,9280728.0,C4.wav,A4.wav,1
Rating Scale,9280728.0,E4.wav,D4.wav,1
Rating Scale,9280728.0,Cs5_Db5.wav,G4.wav,1
Rating Scale,9280728.0,G4.wav,Gs4_Ab4.wav,1
Rating Scale,9280728.0,D4.wav,C4.wav,1
Rating Scale,9280728.0,Cs5_Db5.wav,C4.wav,1
Rating Scale,9280728.0,Gs4_Ab4.wav,C4.wav,2
Rating Scale,9280728.0,D4.wav,Fs4_Gb4.wav,1
Rating Scale,9280728.0,Gs4_Ab4.wav,Ds5_Eb5.wav,2
Rating Scale,9280728.0,Ds5_Eb5.wav,D4.wav,1
Rating Scale,9280728.0,Ds5_Eb5.wav,E4.wav,2
Rating Scale,9280728.0,D4.wav,A4.wav,1
Rating Scale,9280728.0,G4.wav,Ds5_Eb5.wav,1
Rating Scale,9280728.0,Ds5_Eb5.wav,Fs4_Gb4.wav,1
Rating Scale,9280728.0,Fs4_Gb4.wav,Cs5_Db5.wav,1
Rating Scale,9280728.0,A4.wav,E4.wav,1
Rating Scale,9280728.0,Fs4_Gb4.wav,G4.wav,1
Rating Scale,9280728.0,Fs4_Gb4.wav,A4.wav,1
Rating Scale,9280728.0,Cs5_Db5.wav,Ds5_Eb5.wav,1
Rating Scale,9280728.0,E4.wav,G4.wav,1
Rating Scale,9280728.0,C4.wav,Ds5_Eb5.wav,2
Rating Scale,9280728.0,E4.wav,Gs4_Ab4.wav,1
Rating Scale,9280728.0,G4.wav,D4.wav,1
Rating Scale,9280728.0,G4.wav,C4.wav,2
Rating Scale,9280728.0,A4.wav,Cs5_Db5.wav,1
Rating Scale,9280728.0,G4.wav,A4.wav,1
Rating Scale,9280728.0,Cs5_Db5.wav,E4.wav,2
Rating Scale,9280728.0,C4.wav,Fs4_Gb4.wav,2
Rating Scale,9280728.0,Gs4_Ab4.wav,D4.wav,1
Rating Scale,9280728.0,Gs4_Ab4.wav,A4.wav,1
Rating Scale,9280728.0,Gs4_Ab4.wav,Cs5_Db5.wav,1
Rating Scale,9280728.0,Fs4_Gb4.wav,E4.wav,1
Rating Scale,9297827.0,C4.wav,G4.wav,2
Rating Scale,9297827.0,Ds5_Eb5.wav,G4.wav,1
Rating Scale,9297827.0,Cs5_Db5.wav,Gs4_Ab4.wav,1
Rating Scale,9297827.0,E4.wav,Cs5_Db5.wav,2
Rating Scale,9297827.0,Ds5_Eb5.wav,Fs4_Gb4.wav,1
Rating Scale,9297827.0,D4.wav,Ds5_Eb5.wav,2
Rating Scale,9297827.0,Cs5_Db5.wav,G4.wav,2
Rating Scale,9297827.0,A4.wav,Fs4_Gb4.wav,2
Rating Scale,9297827.0,D4.wav,Fs4_Gb4.wav,1
Rating Scale,9297827.0,D4.wav,Gs4_Ab4.wav,1
Rating Scale,9297827.0,G4.wav,Gs4_Ab4.wav,0
Rating Scale,9297827.0,C4.wav,Cs5_Db5.wav,2
Rating Scale,9297827.0,D4.wav,A4.wav,1
Rating Scale,9297827.0,E4.wav,C4.wav,1
Rating Scale,9297827.0,A4.wav,Ds5_Eb5.wav,1
Rating Scale,9297827.0,D4.wav,G4.wav,0
Rating Scale,9297827.0,Cs5_Db5.wav,A4.wav,0
Rating Scale,9297827.0,D4.wav,E4.wav,0
Rating Scale,9297827.0,C4.wav,Gs4_Ab4.wav,0
Rating Scale,9297827.0,Ds5_Eb5.wav,C4.wav,1
Rating Scale,9297827.0,C4.wav,A4.wav,0
Rating Scale,9297827.0,Fs4_Gb4.wav,E4.wav,0
Rating Scale,9297827.0,A4.wav,Gs4_Ab4.wav,0
Rating Scale,9297827.0,Gs4_Ab4.wav,E4.wav,1
Rating Scale,9297827.0,Fs4_Gb4.wav,Cs5_Db5.wav,0
Rating Scale,9297827.0,Cs5_Db5.wav,Ds5_Eb5.wav,0
Rating Scale,9297827.0,Fs4_Gb4.wav,G4.wav,0
Rating Scale,9297827.0,C4.wav,D4.wav,0
Rating Scale,9297827.0,Cs5_Db5.wav,D4.wav,0
Rating Scale,9297827.0,Gs4_Ab4.wav,Fs4_Gb4.wav,0
Rating Scale,9297827.0,A4.wav,E4.wav,0
Rating Scale,9297827.0,Fs4_Gb4.wav,C4.wav,0
Rating Scale,9297827.0,Ds5_Eb5.wav,E4.wav,0
Rating Scale,9297827.0,G4.wav,E4.wav,0
Rating Scale,9297827.0,Gs4_Ab4.wav,Ds5_Eb5.wav,0
Rating Scale,9297827.0,A4.wav,G4.wav,0
Rating Scale,9297846.0,C4.wav,G4.wav,4
Rating Scale,9297846.0,A4.wav,Cs5_Db5.wav,1
Rating Scale,9297846.0,Gs4_Ab4.wav,G4.wav,0
Rating Scale,9297846.0,A4.wav,Gs4_Ab4.wav,0
Rating Scale,9297846.0,G4.wav,E4.wav,2
Rating Scale,9297846.0,Gs4_Ab4.wav,Fs4_Gb4.wav,1
Rating Scale,9297846.0,Cs5_Db5.wav,Fs4_Gb4.wav,1
Rating Scale,9297846.0,G4.wav,Ds5_Eb5.wav,1
Rating Scale,9297846.0,Gs4_Ab4.wav,Ds5_Eb5.wav,2
Rating Scale,9297846.0,A4.wav,Fs4_Gb4.wav,1
Rating Scale,9297846.0,Cs5_Db5.wav,D4.wav,6
Rating Scale,9297846.0,E4.wav,Fs4_Gb4.wav,1
Rating Scale,9297846.0,G4.wav,A4.wav,0
Rating Scale,9297846.0,G4.wav,Cs5_Db5.wav,2
Rating Scale,9297846.0,C4.wav,D4.wav,6
Rating Scale,9297846.0,Cs5_Db5.wav,E4.wav,4
Rating Scale,9297846.0,Gs4_Ab4.wav,E4.wav,2
Rating Scale,9297846.0,Ds5_Eb5.wav,Fs4_Gb4.wav,6
Rating Scale,9297846.0,G4.wav,Fs4_Gb4.wav,0
Rating Scale,9297846.0,Ds5_Eb5.wav,Cs5_Db5.wav,1
Rating Scale,9297846.0,Gs4_Ab4.wav,C4.wav,6
Rating Scale,9297846.0,D4.wav,Gs4_Ab4.wav,4
Rating Scale,9297846.0,D4.wav,G4.wav,4
Rating Scale,9297846.0,A4.wav,E4.wav,1
Rating Scale,9297846.0,D4.wav,E4.wav,1
Rating Scale,9297846.0,C4.wav,Cs5_Db5.wav,6
Rating Scale,9297846.0,Fs4_Gb4.wav,C4.wav,4
Rating Scale,9297846.0,E4.wav,C4.wav,4
Rating Scale,9297846.0,E4.wav,Ds5_Eb5.wav,5
Rating Scale,9297846.0,Ds5_Eb5.wav,A4.wav,3
Rating Scale,9297846.0,Gs4_Ab4.wav,Cs5_Db5.wav,3
Rating Scale,9297846.0,D4.wav,Ds5_Eb5.wav,5
Rating Scale,9297846.0,Fs4_Gb4.wav,D4.wav,5
Rating Scale,9297846.0,D4.wav,A4.wav,4
Rating Scale,9297846.0,Ds5_Eb5.wav,C4.wav,6
Rating Scale,9297846.0,C4.wav,A4.wav,6
Rating Scale,9297830.0,D4.wav,Ds5_Eb5.wav,1
Rating Scale,9297830.0,C4.wav,Ds5_Eb5.wav,1
Rating Scale,9297830.0,Fs4_Gb4.wav,Ds5_Eb5.wav,1
Rating Scale,9297830.0,A4.wav,Gs4_Ab4.wav,1
Rating Scale,9297830.0,A4.wav,Ds5_Eb5.wav,1
Rating Scale,9297830.0,Cs5_Db5.wav,Gs4_Ab4.wav,1
Rating Scale,9297830.0,E4.wav,Cs5_Db5.wav,1
Rating Scale,9297830.0,A4.wav,Cs5_Db5.wav,1
Rating Scale,9297830.0,C4.wav,D4.wav,1
Rating Scale,9297830.0,Cs5_Db5.wav,G4.wav,1
Rating Scale,9297830.0,C4.wav,Gs4_Ab4.wav,1
Rating Scale,9297830.0,Fs4_Gb4.wav,Gs4_Ab4.wav,1
Rating Scale,9297830.0,E4.wav,C4.wav,1
Rating Scale,9297830.0,Cs5_Db5.wav,C4.wav,1
Rating Scale,9297830.0,A4.wav,D4.wav,1
Rating Scale,9297830.0,Ds5_Eb5.wav,E4.wav,1
Rating Scale,9297830.0,Cs5_Db5.wav,D4.wav,1
Rating Scale,9297830.0,Fs4_Gb4.wav,Cs5_Db5.wav,1
Rating Scale,9297830.0,E4.wav,A4.wav,1
Rating Scale,9297830.0,Cs5_Db5.wav,Ds5_Eb5.wav,1
Rating Scale,9297830.0,G4.wav,C4.wav,1
Rating Scale,9297830.0,Fs4_Gb4.wav,C4.wav,1
Rating Scale,9297830.0,A4.wav,G4.wav,1
Rating Scale,9297830.0,E4.wav,Gs4_Ab4.wav,1
Rating Scale,9297830.0,Ds5_Eb5.wav,G4.wav,1
Rating Scale,9297830.0,D4.wav,Fs4_Gb4.wav,1
Rating Scale,9297830.0,Gs4_Ab4.wav,Ds5_Eb5.wav,1
Rating Scale,9297830.0,C4.wav,A4.wav,1
Rating Scale,9297830.0,Fs4_Gb4.wav,E4.wav,1
Rating Scale,9297830.0,G4.wav,E4.wav,1
Rating Scale,9297830.0,Gs4_Ab4.wav,D4.wav,1
Rating Scale,9297830.0,Gs4_Ab4.wav,G4.wav,1
Rating Scale,9297830.0,D4.wav,G4.wav,1
Rating Scale,9297830.0,E4.wav,D4.wav,1
Rating Scale,9297830.0,G4.wav,Fs4_Gb4.wav,1
Rating Scale,9297830.0,A4.wav,Fs4_Gb4.wav,1
Rating Scale,9297831.0,Cs5_Db5.wav,A4.wav,1
Rating Scale,9297831.0,Ds5_Eb5.wav,G4.wav,1
Rating Scale,9297831.0,E4.wav,A4.wav,0
Rating Scale,9297831.0,Gs4_Ab4.wav,C4.wav,4
Rating Scale,9297831.0,D4.wav,E4.wav,0
Rating Scale,9297831.0,Ds5_Eb5.wav,Fs4_Gb4.wav,4
Rating Scale,9297831.0,Fs4_Gb4.wav,C4.wav,0
Rating Scale,9297831.0,Gs4_Ab4.wav,A4.wav,0
Rating Scale,9297831.0,Cs5_Db5.wav,C4.wav,4
Rating Scale,9297831.0,D4.wav,Gs4_Ab4.wav,3
Rating Scale,9297831.0,E4.wav,Gs4_Ab4.wav,0
Rating Scale,9297831.0,C4.wav,D4.wav,2
Rating Scale,9297831.0,C4.wav,Ds5_Eb5.wav,3
Rating Scale,9297831.0,Ds5_Eb5.wav,D4.wav,3
Rating Scale,9297831.0,Fs4_Gb4.wav,D4.wav,1
Rating Scale,9297831.0,D4.wav,Cs5_Db5.wav,1
Rating Scale,9297831.0,Gs4_Ab4.wav,Cs5_Db5.wav,1
Rating Scale,9297831.0,Fs4_Gb4.wav,G4.wav,0
Rating Scale,9297831.0,Cs5_Db5.wav,G4.wav,1
Rating Scale,9297831.0,E4.wav,Fs4_Gb4.wav,1
Rating Scale,9297831.0,G4.wav,D4.wav,1
Rating Scale,9297831.0,A4.wav,C4.wav,5
Rating Scale,9297831.0,Fs4_Gb4.wav,A4.wav,2
Rating Scale,9297831.0,Ds5_Eb5.wav,A4.wav,2
Rating Scale,9297831.0,C4.wav,E4.wav,1
Rating Scale,9297831.0,D4.wav,A4.wav,2
Rating Scale,9297831.0,C4.wav,G4.wav,5
Rating Scale,9297831.0,G4.wav,E4.wav,4
Rating Scale,9297831.0,E4.wav,Cs5_Db5.wav,5
Rating Scale,9297831.0,Ds5_Eb5.wav,Cs5_Db5.wav,1
Rating Scale,9297831.0,Gs4_Ab4.wav,G4.wav,2
Rating Scale,9297831.0,E4.wav,Ds5_Eb5.wav,4
Rating Scale,9297831.0,Gs4_Ab4.wav,Fs4_Gb4.wav,2
Rating Scale,9297831.0,A4.wav,G4.wav,3
Rating Scale,9297831.0,Cs5_Db5.wav,Fs4_Gb4.wav,1
Rating Scale,9297831.0,Ds5_Eb5.wav,Gs4_Ab4.wav,2
Rating Scale,9297829.0,Fs4_Gb4.wav,A4.wav,4
Rating Scale,9297829.0,G4.wav,A4.wav,1
Rating Scale,9297829.0,D4.wav,E4.wav,0
Rating Scale,9297829.0,Ds5_Eb5.wav,G4.wav,3
Rating Scale,9297829.0,E4.wav,Cs5_Db5.wav,2
Rating Scale,9297829.0,A4.wav,D4.wav,1
Rating Scale,9297829.0,C4.wav,Fs4_Gb4.wav,1
Rating Scale,9297829.0,Fs4_Gb4.wav,D4.wav,0
Rating Scale,9297829.0,E4.wav,G4.wav,0
Rating Scale,9297829.0,D4.wav,C4.wav,0
Rating Scale,9297829.0,Gs4_Ab4.wav,Ds5_Eb5.wav,2
Rating Scale,9297829.0,A4.wav,Cs5_Db5.wav,0
Rating Scale,9297829.0,G4.wav,Fs4_Gb4.wav,0
Rating Scale,9297829.0,E4.wav,Gs4_Ab4.wav,0
Rating Scale,9297829.0,C4.wav,E4.wav,0
Rating Scale,9297829.0,A4.wav,Ds5_Eb5.wav,2
Rating Scale,9297829.0,Gs4_Ab4.wav,D4.wav,0
Rating Scale,9297829.0,A4.wav,Gs4_Ab4.wav,0
Rating Scale,9297829.0,Fs4_Gb4.wav,Gs4_Ab4.wav,0
Rating Scale,9297829.0,C4.wav,A4.wav,0
Rating Scale,9297829.0,Cs5_Db5.wav,G4.wav,4
Rating Scale,9297829.0,Ds5_Eb5.wav,E4.wav,5
Rating Scale,9297829.0,Fs4_Gb4.wav,Cs5_Db5.wav,5
Rating Scale,9297829.0,G4.wav,C4.wav,4
Rating Scale,9297829.0,Ds5_Eb5.wav,Cs5_Db5.wav,0
Rating Scale,9297829.0,C4.wav,Ds5_Eb5.wav,5
Rating Scale,9297829.0,D4.wav,G4.wav,0
Rating Scale,9297829.0,C4.wav,Cs5_Db5.wav,2
Rating Scale,9297829.0,C4.wav,Gs4_Ab4.wav,1
Rating Scale,9297829.0,D4.wav,Ds5_Eb5.wav,1
Rating Scale,9297829.0,Cs5_Db5.wav,Gs4_Ab4.wav,0
Rating Scale,9297829.0,Ds5_Eb5.wav,Fs4_Gb4.wav,0
Rating Scale,9297829.0,G4.wav,Gs4_Ab4.wav,0
Rating Scale,9297829.0,Cs5_Db5.wav,D4.wav,3
Rating Scale,9297829.0,A4.wav,E4.wav,0
Rating Scale,9297829.0,Fs4_Gb4.wav,E4.wav,0
Rating Scale,9297836.0,E4.wav,Fs4_Gb4.wav,2
Rating Scale,9297836.0,A4.wav,D4.wav,1
Rating Scale,9297836.0,A4.wav,Ds5_Eb5.wav,2
Rating Scale,9297836.0,E4.wav,Gs4_Ab4.wav,2
Rating Scale,9297836.0,Fs4_Gb4.wav,Ds5_Eb5.wav,2
Rating Scale,9297836.0,C4.wav,E4.wav,1
Rating Scale,9297836.0,Cs5_Db5.wav,Gs4_Ab4.wav,1
Rating Scale,9297836.0,A4.wav,C4.wav,2
Rating Scale,9297836.0,D4.wav,G4.wav,1
Rating Scale,9297836.0,E4.wav,Cs5_Db5.wav,3
Rating Scale,9297836.0,Cs5_Db5.wav,Ds5_Eb5.wav,1
Rating Scale,9297836.0,Fs4_Gb4.wav,C4.wav,1
Rating Scale,9297836.0,Gs4_Ab4.wav,C4.wav,1
Rating Scale,9297836.0,Cs5_Db5.wav,G4.wav,1
Rating Scale,9297836.0,E4.wav,A4.wav,1
Rating Scale,9297836.0,D4.wav,Ds5_Eb5.wav,2
Rating Scale,9297836.0,C4.wav,G4.wav,1
Rating Scale,9297836.0,Cs5_Db5.wav,D4.wav,1
Rating Scale,9297836.0,C4.wav,Cs5_Db5.wav,2
Rating Scale,9297836.0,Gs4_Ab4.wav,D4.wav,2
Rating Scale,9297836.0,Fs4_Gb4.wav,G4.wav,2
Rating Scale,9297836.0,E4.wav,Ds5_Eb5.wav,3
Rating Scale,9297836.0,C4.wav,D4.wav,2
Rating Scale,9297836.0,G4.wav,Gs4_Ab4.wav,2
Rating Scale,9297836.0,G4.wav,E4.wav,1
Rating Scale,9297836.0,Fs4_Gb4.wav,Gs4_Ab4.wav,2
Rating Scale,9297836.0,C4.wav,Ds5_Eb5.wav,3
Rating Scale,9297836.0,G4.wav,Ds5_Eb5.wav,3
Rating Scale,9297836.0,Fs4_Gb4.wav,D4.wav,2
Rating Scale,9297836.0,Ds5_Eb5.wav,Gs4_Ab4.wav,3
Rating Scale,9297836.0,G4.wav,A4.wav,2
Rating Scale,9297836.0,A4.wav,Fs4_Gb4.wav,2
Rating Scale,9297836.0,A4.wav,Gs4_Ab4.wav,1
Rating Scale,9297836.0,Cs5_Db5.wav,Fs4_Gb4.wav,1
Rating Scale,9297836.0,E4.wav,D4.wav,1
Rating Scale,9297836.0,A4.wav,Cs5_Db5.wav,1
Rating Scale,9297871.0,D4.wav,E4.wav,2
Rating Scale,9297871.0,Fs4_Gb4.wav,Ds5_Eb5.wav,2
Rating Scale,9297871.0,C4.wav,Ds5_Eb5.wav,2
Rating Scale,9297871.0,Cs5_Db5.wav,Gs4_Ab4.wav,1
Rating Scale,9297871.0,Ds5_Eb5.wav,D4.wav,2
Rating Scale,9297871.0,Ds5_Eb5.wav,Cs5_Db5.wav,1
Rating Scale,9297871.0,E4.wav,A4.wav,2
Rating Scale,9297871.0,A4.wav,C4.wav,2
Rating Scale,9297871.0,Ds5_Eb5.wav,E4.wav,2
Rating Scale,9297871.0,Ds5_Eb5.wav,G4.wav,2
Rating Scale,9297871.0,Fs4_Gb4.wav,Gs4_Ab4.wav,2
Rating Scale,9297871.0,Gs4_Ab4.wav,E4.wav,2
Rating Scale,9297871.0,E4.wav,G4.wav,1
Rating Scale,9297871.0,G4.wav,C4.wav,2
Rating Scale,9297871.0,Fs4_Gb4.wav,Cs5_Db5.wav,2
Rating Scale,9297871.0,D4.wav,Fs4_Gb4.wav,1
Rating Scale,9297871.0,E4.wav,Cs5_Db5.wav,1
Rating Scale,9297871.0,C4.wav,Cs5_Db5.wav,1
Rating Scale,9297871.0,C4.wav,Fs4_Gb4.wav,2
Rating Scale,9297871.0,Cs5_Db5.wav,A4.wav,1
Rating Scale,9297871.0,Ds5_Eb5.wav,A4.wav,1
Rating Scale,9297871.0,Fs4_Gb4.wav,A4.wav,1
Rating Scale,9297871.0,Cs5_Db5.wav,G4.wav,2
Rating Scale,9297871.0,Gs4_Ab4.wav,D4.wav,2
Rating Scale,9297871.0,Gs4_Ab4.wav,G4.wav,1
Rating Scale,9297871.0,A4.wav,D4.wav,2
Rating Scale,9297871.0,E4.wav,Fs4_Gb4.wav,1
Rating Scale,9297871.0,Gs4_Ab4.wav,Ds5_Eb5.wav,1
Rating Scale,9297871.0,G4.wav,A4.wav,1
Rating Scale,9297871.0,D4.wav,C4.wav,2
Rating Scale,9297871.0,A4.wav,Gs4_Ab4.wav,1
Rating Scale,9297871.0,C4.wav,E4.wav,2
Rating Scale,9297871.0,Fs4_Gb4.wav,G4.wav,1
Rating Scale,9297871.0,G4.wav,D4.wav,2
Rating Scale,9297871.0,Cs5_Db5.wav,D4.wav,1
Rating Scale,9297871.0,Gs4_Ab4.wav,C4.wav,1
Rating Scale,9297900.0,Fs4_Gb4.wav,Gs4_Ab4.wav,2
Rating Scale,9297900.0,A4.wav,Fs4_Gb4.wav,2
Rating Scale,9297900.0,C4.wav,Fs4_Gb4.wav,2
Rating Scale,9297900.0,Gs4_Ab4.wav,C4.wav,1
Rating Scale,9297900.0,D4.wav,Gs4_Ab4.wav,1
Rating Scale,9297900.0,Ds5_Eb5.wav,Gs4_Ab4.wav,1
Rating Scale,9297900.0,D4.wav,G4.wav,1
Rating Scale,9297900.0,D4.wav,Cs5_Db5.wav,1
Rating Scale,9297900.0,C4.wav,G4.wav,1
Rating Scale,9297900.0,E4.wav,Gs4_Ab4.wav,1
Rating Scale,9297900.0,G4.wav,Cs5_Db5.wav,1
Rating Scale,9297900.0,Ds5_Eb5.wav,A4.wav,1
Rating Scale,9297900.0,G4.wav,E4.wav,1
Rating Scale,9297900.0,E4.wav,Ds5_Eb5.wav,1
Rating Scale,9297900.0,A4.wav,G4.wav,0
Rating Scale,9297900.0,D4.wav,C4.wav,0
Rating Scale,9297900.0,A4.wav,C4.wav,1
Rating Scale,9297900.0,E4.wav,Cs5_Db5.wav,1
Rating Scale,9297900.0,Ds5_Eb5.wav,G4.wav,1
Rating Scale,9297900.0,Fs4_Gb4.wav,D4.wav,0
Rating Scale,9297900.0,G4.wav,Gs4_Ab4.wav,3
Rating Scale,9297900.0,Gs4_Ab4.wav,Cs5_Db5.wav,0
Rating Scale,9297900.0,Fs4_Gb4.wav,G4.wav,0
Rating Scale,9297900.0,Fs4_Gb4.wav,E4.wav,0
Rating Scale,9297900.0,Ds5_Eb5.wav,Cs5_Db5.wav,0
Rating Scale,9297900.0,Ds5_Eb5.wav,Fs4_Gb4.wav,1
Rating Scale,9297900.0,D4.wav,A4.wav,1
Rating Scale,9297900.0,Ds5_Eb5.wav,C4.wav,1
Rating Scale,9297900.0,Fs4_Gb4.wav,Cs5_Db5.wav,1
Rating Scale,9297900.0,Ds5_Eb5.wav,D4.wav,2
Rating Scale,9297900.0,Cs5_Db5.wav,C4.wav,1
Rating Scale,9297900.0,D4.wav,E4.wav,0
Rating Scale,9297900.0,Cs5_Db5.wav,A4.wav,0
Rating Scale,9297900.0,Gs4_Ab4.wav,A4.wav,0
Rating Scale,9297900.0,E4.wav,C4.wav,0
Rating Scale,9297900.0,A4.wav,E4.wav,0
Rating Scale,9297887.0,A4.wav,G4.wav,0
Rating Scale,9297887.0,Gs4_Ab4.wav,G4.wav,0
Rating Scale,9297887.0,C4.wav,Gs4_Ab4.wav,2
Rating Scale,9297887.0,Gs4_Ab4.wav,A4.wav,1
Rating Scale,9297887.0,Ds5_Eb5.wav,E4.wav,3
Rating Scale,9297887.0,Cs5_Db5.wav,A4.wav,3
Rating Scale,9297887.0,Ds5_Eb5.wav,A4.wav,2
Rating Scale,9297887.0,D4.wav,Gs4_Ab4.wav,2
Rating Scale,9297887.0,Ds5_Eb5.wav,Gs4_Ab4.wav,2
Rating Scale,9297887.0,Fs4_Gb4.wav,A4.wav,1
Rating Scale,9297887.0,G4.wav,E4.wav,2
Rating Scale,9297887.0,Fs4_Gb4.wav,Ds5_Eb5.wav,2
Rating Scale,9297887.0,Gs4_Ab4.wav,Fs4_Gb4.wav,3
Rating Scale,9297887.0,Cs5_Db5.wav,C4.wav,3
Rating Scale,9297887.0,Gs4_Ab4.wav,E4.wav,3
Rating Scale,9297887.0,G4.wav,Cs5_Db5.wav,2
Rating Scale,9297887.0,C4.wav,Ds5_Eb5.wav,2
Rating Scale,9297887.0,Ds5_Eb5.wav,D4.wav,2
Rating Scale,9297887.0,D4.wav,C4.wav,2
Rating Scale,9297887.0,D4.wav,Fs4_Gb4.wav,2
Rating Scale,9297887.0,Fs4_Gb4.wav,E4.wav,0
Rating Scale,9297887.0,G4.wav,C4.wav,2
Rating Scale,9297887.0,G4.wav,Ds5_Eb5.wav,2
Rating Scale,9297887.0,E4.wav,Cs5_Db5.wav,2
Rating Scale,9297887.0,Cs5_Db5.wav,D4.wav,2
