Component Name,Participant Private ID,Spreadsheet: A,Spreadsheet: B,Response
Rating Scale,9280673.0,frog_3ms.wav,laugh_3ms.wav,6
Rating Scale,9280673.0,car_engine_3ms.wav,bell_3ms.wav,6
Rating Scale,9280673.0,cough_3ms.wav,sheep_3ms.wav,6
Rating Scale,9280673.0,cough_3ms.wav,snore_3ms.wav,6
Rating Scale,9280673.0,car_engine_3ms.wav,cough_3ms.wav,6
Rating Scale,9280673.0,frog_3ms.wav,sheep_3ms.wav,6
Rating Scale,9280673.0,laugh_3ms.wav,sizzling_pan_3ms.wav,6
Rating Scale,9280673.0,laugh_3ms.wav,car_engine_3ms.wav,6
Rating Scale,9280673.0,car_engine_3ms.wav,sizzling_pan_3ms.wav,6
Rating Scale,9280673.0,frog_3ms.wav,cough_3ms.wav,6
Rating Scale,9280673.0,baby_3ms.wav,laugh_3ms.wav,6
Rating Scale,9280673.0,sizzling_pan_3ms.wav,cough_3ms.wav,6
Rating Scale,9280673.0,baby_3ms.wav,sheep_3ms.wav,6
Rating Scale,9280673.0,laugh_3ms.wav,bell_3ms.wav,6
Rating Scale,9280673.0,sheep_3ms.wav,car_engine_3ms.wav,6
Rating Scale,9280673.0,laugh_3ms.wav,cough_3ms.wav,6
Rating Scale,9280673.0,car_engine_3ms.wav,baby_3ms.wav,6
Rating Scale,9280728.0,car_engine_3ms.wav,bell_3ms.wav,5
Rating Scale,9280728.0,bell_3ms.wav,sizzling_pan_3ms.wav,5
Rating Scale,9280728.0,sizzling_pan_3ms.wav,baby_3ms.wav,6
Rating Scale,9280728.0,sizzling_pan_3ms.wav,sheep_3ms.wav,5
Rating Scale,9280728.0,frog_3ms.wav,bell_3ms.wav,6
Rating Scale,9280728.0,laugh_3ms.wav,bell_3ms.wav,6
Rating Scale,9280728.0,frog_3ms.wav,baby_3ms.wav,4
Rating Scale,9280728.0,snore_3ms.wav,bell_3ms.wav,6
Rating Scale,9280728.0,snore_3ms.wav,sizzling_pan_3ms.wav,6
Rating Scale,9280728.0,frog_3ms.wav,car_engine_3ms.wav,5
Rating Scale,9280728.0,car_engine_3ms.wav,laugh_3ms.wav,5
Rating Scale,9280728.0,car_engine_3ms.wav,sheep_3ms.wav,5
Rating Scale,9280728.0,snore_3ms.wav,cough_3ms.wav,4
Rating Scale,9280728.0,car_engine_3ms.wav,cough_3ms.wav,6
Rating Scale,9280728.0,sizzling_pan_3ms.wav,car_engine_3ms.wav,3
Rating Scale,9280728.0,sheep_3ms.wav,laugh_3ms.wav,4
Rating Scale,9280728.0,car_engine_3ms.wav,snore_3ms.wav,4
Rating Scale,9280728.0,snore_3ms.wav,frog_3ms.wav,4
Rating Scale,9280728.0,snore_3ms.wav,sheep_3ms.wav,5
Rating Scale,9280728.0,cough_3ms.wav,baby_3ms.wav,5
Rating Scale,9280728.0,frog_3ms.wav,sizzling_pan_3ms.wav,5
Rating Scale,9280728.0,sheep_3ms.wav,baby_3ms.wav,6
Rating Scale,9280728.0,laugh_3ms.wav,baby_3ms.wav,4
Rating Scale,9280728.0,sheep_3ms.wav,cough_3ms.wav,5
Rating Scale,9280728.0,laugh_3ms.wav,sizzling_pan_3ms.wav,5
Rating Scale,9280728.0,laugh_3ms.wav,snore_3ms.wav,5
Rating Scale,9280728.0,sheep_3ms.wav,frog_3ms.wav,5
Rating Scale,9280728.0,bell_3ms.wav,baby_3ms.wav,6
Rating Scale,9280728.0,laugh_3ms.wav,frog_3ms.wav,4
Rating Scale,9280728.0,snore_3ms.wav,baby_3ms.wav,5
Rating Scale,9280728.0,car_engine_3ms.wav,baby_3ms.wav,5
Rating Scale,9280728.0,bell_3ms.wav,cough_3ms.wav,6
Rating Scale,9280728.0,sheep_3ms.wav,bell_3ms.wav,6
Rating Scale,9280728.0,laugh_3ms.wav,cough_3ms.wav,5
Rating Scale,9280728.0,sizzling_pan_3ms.wav,cough_3ms.wav,6
Rating Scale,9280728.0,cough_3ms.wav,frog_3ms.wav,5
Rating Scale,9297827.0,frog_3ms.wav,sizzling_pan_3ms.wav,4
Rating Scale,9297827.0,baby_3ms.wav,snore_3ms.wav,4
Rating Scale,9297827.0,bell_3ms.wav,sizzling_pan_3ms.wav,5
Rating Scale,9297827.0,car_engine_3ms.wav,bell_3ms.wav,6
Rating Scale,9297827.0,frog_3ms.wav,cough_3ms.wav,5
Rating Scale,9297827.0,laugh_3ms.wav,cough_3ms.wav,4
Rating Scale,9297827.0,car_engine_3ms.wav,sizzling_pan_3ms.wav,3
Rating Scale,9297827.0,frog_3ms.wav,bell_3ms.wav,4
Rating Scale,9297827.0,bell_3ms.wav,snore_3ms.wav,4
Rating Scale,9297827.0,snore_3ms.wav,sizzling_pan_3ms.wav,5
Rating Scale,9297827.0,car_engine_3ms.wav,snore_3ms.wav,4
Rating Scale,9297827.0,cough_3ms.wav,sheep_3ms.wav,4
Rating Scale,9297827.0,laugh_3ms.wav,car_engine_3ms.wav,5
Rating Scale,9297827.0,frog_3ms.wav,sheep_3ms.wav,3
Rating Scale,9297827.0,frog_3ms.wav,snore_3ms.wav,4
Rating Scale,9297827.0,snore_3ms.wav,sheep_3ms.wav,6
Rating Scale,9297827.0,laugh_3ms.wav,baby_3ms.wav,4
Rating Scale,9297827.0,sizzling_pan_3ms.wav,sheep_3ms.wav,3
Rating Scale,9297827.0,cough_3ms.wav,baby_3ms.wav,4
Rating Scale,9297827.0,cough_3ms.wav,snore_3ms.wav,5
Rating Scale,9297827.0,bell_3ms.wav,sheep_3ms.wav,4
Rating Scale,9297827.0,cough_3ms.wav,sizzling_pan_3ms.wav,6
Rating Scale,9297827.0,cough_3ms.wav,car_engine_3ms.wav,5
Rating Scale,9297827.0,laugh_3ms.wav,bell_3ms.wav,5
Rating Scale,9297827.0,car_engine_3ms.wav,frog_3ms.wav,5
Rating Scale,9297827.0,laugh_3ms.wav,sheep_3ms.wav,5
Rating Scale,9297827.0,baby_3ms.wav,frog_3ms.wav,4
Rating Scale,9297827.0,bell_3ms.wav,baby_3ms.wav,3
Rating Scale,9297827.0,baby_3ms.wav,sizzling_pan_3ms.wav,4
Rating Scale,9297827.0,car_engine_3ms.wav,baby_3ms.wav,5
Rating Scale,9297827.0,sheep_3ms.wav,baby_3ms.wav,5
Rating Scale,9297827.0,cough_3ms.wav,bell_3ms.wav,4
Rating Scale,9297827.0,frog_3ms.wav,laugh_3ms.wav,5
Rating Scale,9297827.0,sheep_3ms.wav,car_engine_3ms.wav,5
Rating Scale,9297827.0,laugh_3ms.wav,snore_3ms.wav,4
Rating Scale,9297827.0,sizzling_pan_3ms.wav,laugh_3ms.wav,4
Rating Scale,9297846.0,frog_3ms.wav,bell_3ms.wav,6
Rating Scale,9297846.0,sizzling_pan_3ms.wav,laugh_3ms.wav,6
Rating Scale,9297846.0,laugh_3ms.wav,snore_3ms.wav,6
Rating Scale,9297846.0,cough_3ms.wav,snore_3ms.wav,6
Rating Scale,9297846.0,laugh_3ms.wav,cough_3ms.wav,6
Rating Scale,9297846.0,laugh_3ms.wav,baby_3ms.wav,6
Rating Scale,9297846.0,laugh_3ms.wav,sheep_3ms.wav,6
Rating Scale,9297846.0,cough_3ms.wav,sheep_3ms.wav,6
Rating Scale,9297846.0,frog_3ms.wav,car_engine_3ms.wav,6
Rating Scale,9297846.0,sizzling_pan_3ms.wav,car_engine_3ms.wav,6
Rating Scale,9297846.0,frog_3ms.wav,snore_3ms.wav,6
Rating Scale,9297846.0,sheep_3ms.wav,baby_3ms.wav,6
Rating Scale,9297846.0,snore_3ms.wav,sheep_3ms.wav,6
Rating Scale,9297846.0,snore_3ms.wav,sizzling_pan_3ms.wav,6
Rating Scale,9297846.0,cough_3ms.wav,baby_3ms.wav,6
Rating Scale,9297846.0,baby_3ms.wav,snore_3ms.wav,6
Rating Scale,9297846.0,frog_3ms.wav,sizzling_pan_3ms.wav,6
Rating Scale,9297846.0,sizzling_pan_3ms.wav,baby_3ms.wav,6
Rating Scale,9297846.0,sizzling_pan_3ms.wav,bell_3ms.wav,6
Rating Scale,9297846.0,sheep_3ms.wav,sizzling_pan_3ms.wav,6
Rating Scale,9297846.0,frog_3ms.wav,laugh_3ms.wav,6
Rating Scale,9297846.0,bell_3ms.wav,laugh_3ms.wav,6
Rating Scale,9297846.0,cough_3ms.wav,frog_3ms.wav,6
Rating Scale,9297846.0,laugh_3ms.wav,car_engine_3ms.wav,6
Rating Scale,9297846.0,cough_3ms.wav,sizzling_pan_3ms.wav,6
Rating Scale,9297846.0,bell_3ms.wav,snore_3ms.wav,6
Rating Scale,9297846.0,baby_3ms.wav,frog_3ms.wav,6
Rating Scale,9297846.0,bell_3ms.wav,cough_3ms.wav,6
Rating Scale,9297846.0,snore_3ms.wav,car_engine_3ms.wav,6
Rating Scale,9297846.0,sheep_3ms.wav,bell_3ms.wav,6
Rating Scale,9297846.0,car_engine_3ms.wav,sheep_3ms.wav,6
Rating Scale,9297846.0,baby_3ms.wav,bell_3ms.wav,6
Rating Scale,9297846.0,car_engine_3ms.wav,bell_3ms.wav,6
Rating Scale,9297846.0,sheep_3ms.wav,frog_3ms.wav,6
Rating Scale,9297846.0,car_engine_3ms.wav,baby_3ms.wav,6
Rating Scale,9297846.0,cough_3ms.wav,car_engine_3ms.wav,6
Rating Scale,9297830.0,sizzling_pan_3ms.wav,cough_3ms.wav,6
Rating Scale,9297830.0,baby_3ms.wav,snore_3ms.wav,5
Rating Scale,9297830.0,bell_3ms.wav,sizzling_pan_3ms.wav,6
Rating Scale,9297830.0,sizzling_pan_3ms.wav,sheep_3ms.wav,3
Rating Scale,9297830.0,cough_3ms.wav,laugh_3ms.wav,1
Rating Scale,9297830.0,snore_3ms.wav,bell_3ms.wav,4
Rating Scale,9297830.0,car_engine_3ms.wav,frog_3ms.wav,5
Rating Scale,9297830.0,baby_3ms.wav,car_engine_3ms.wav,6
Rating Scale,9297830.0,cough_3ms.wav,frog_3ms.wav,6
Rating Scale,9297830.0,sizzling_pan_3ms.wav,laugh_3ms.wav,4
Rating Scale,9297830.0,frog_3ms.wav,snore_3ms.wav,5
Rating Scale,9297830.0,frog_3ms.wav,laugh_3ms.wav,5
Rating Scale,9297830.0,laugh_3ms.wav,baby_3ms.wav,3
Rating Scale,9297830.0,bell_3ms.wav,cough_3ms.wav,6
Rating Scale,9297830.0,baby_3ms.wav,cough_3ms.wav,5
Rating Scale,9297830.0,laugh_3ms.wav,car_engine_3ms.wav,6
Rating Scale,9297830.0,car_engine_3ms.wav,bell_3ms.wav,6
Rating Scale,9297830.0,frog_3ms.wav,bell_3ms.wav,6
Rating Scale,9297830.0,sheep_3ms.wav,car_engine_3ms.wav,5
Rating Scale,9297830.0,bell_3ms.wav,baby_3ms.wav,4
Rating Scale,9297830.0,snore_3ms.wav,car_engine_3ms.wav,4
Rating Scale,9297830.0,sizzling_pan_3ms.wav,frog_3ms.wav,6
Rating Scale,9297830.0,snore_3ms.wav,cough_3ms.wav,3
Rating Scale,9297830.0,sheep_3ms.wav,frog_3ms.wav,4
Rating Scale,9297830.0,baby_3ms.wav,sizzling_pan_3ms.wav,6
Rating Scale,9297830.0,baby_3ms.wav,frog_3ms.wav,5
Rating Scale,9297830.0,snore_3ms.wav,laugh_3ms.wav,6
Rating Scale,9297830.0,baby_3ms.wav,sheep_3ms.wav,6
Rating Scale,9297830.0,sizzling_pan_3ms.wav,snore_3ms.wav,5
Rating Scale,9297830.0,sheep_3ms.wav,bell_3ms.wav,3
Rating Scale,9297830.0,sizzling_pan_3ms.wav,car_engine_3ms.wav,2
Rating Scale,9297830.0,laugh_3ms.wav,sheep_3ms.wav,4
Rating Scale,9297830.0,sheep_3ms.wav,cough_3ms.wav,3
Rating Scale,9297830.0,sheep_3ms.wav,snore_3ms.wav,3
Rating Scale,9297830.0,bell_3ms.wav,laugh_3ms.wav,6
Rating Scale,9297830.0,car_engine_3ms.wav,cough_3ms.wav,5
Rating Scale,9297831.0,sheep_3ms.wav,frog_3ms.wav,0
Rating Scale,9297831.0,baby_3ms.wav,car_engine_3ms.wav,0
Rating Scale,9297831.0,snore_3ms.wav,cough_3ms.wav,0
Rating Scale,9297831.0,cough_3ms.wav,car_engine_3ms.wav,5
Rating Scale,9297831.0,frog_3ms.wav,bell_3ms.wav,3
Rating Scale,9297831.0,sizzling_pan_3ms.wav,bell_3ms.wav,5
Rating Scale,9297831.0,snore_3ms.wav,laugh_3ms.wav,6
Rating Scale,9297831.0,snore_3ms.wav,sizzling_pan_3ms.wav,6
Rating Scale,9297831.0,sizzling_pan_3ms.wav,laugh_3ms.wav,6
Rating Scale,9297831.0,sizzling_pan_3ms.wav,sheep_3ms.wav,6
Rating Scale,9297831.0,car_engine_3ms.wav,frog_3ms.wav,5
Rating Scale,9297831.0,frog_3ms.wav,laugh_3ms.wav,5
Rating Scale,9297831.0,baby_3ms.wav,sheep_3ms.wav,4
Rating Scale,9297831.0,laugh_3ms.wav,bell_3ms.wav,6
Rating Scale,9297831.0,car_engine_3ms.wav,laugh_3ms.wav,6
Rating Scale,9297831.0,sheep_3ms.wav,cough_3ms.wav,5
Rating Scale,9297831.0,sheep_3ms.wav,laugh_3ms.wav,5
Rating Scale,9297831.0,sizzling_pan_3ms.wav,frog_3ms.wav,3
Rating Scale,9297831.0,laugh_3ms.wav,cough_3ms.wav,5
Rating Scale,9297831.0,bell_3ms.wav,sheep_3ms.wav,5
Rating Scale,9297831.0,snore_3ms.wav,car_engine_3ms.wav,5
Rating Scale,9297831.0,baby_3ms.wav,snore_3ms.wav,6
Rating Scale,9297831.0,baby_3ms.wav,sizzling_pan_3ms.wav,6
Rating Scale,9297831.0,frog_3ms.wav,baby_3ms.wav,6
Rating Scale,9297831.0,bell_3ms.wav,cough_3ms.wav,6
Rating Scale,9297831.0,snore_3ms.wav,sheep_3ms.wav,6
Rating Scale,9297831.0,laugh_3ms.wav,baby_3ms.wav,5
Rating Scale,9297831.0,sheep_3ms.wav,car_engine_3ms.wav,5
Rating Scale,9297831.0,sizzling_pan_3ms.wav,cough_3ms.wav,4
Rating Scale,9297831.0,cough_3ms.wav,frog_3ms.wav,3
Rating Scale,9297831.0,car_engine_3ms.wav,sizzling_pan_3ms.wav,5
Rating Scale,9297831.0,bell_3ms.wav,baby_3ms.wav,5
Rating Scale,9297831.0,bell_3ms.wav,car_engine_3ms.wav,4
Rating Scale,9297831.0,snore_3ms.wav,frog_3ms.wav,5
Rating Scale,9297831.0,baby_3ms.wav,cough_3ms.wav,6
Rating Scale,9297831.0,snore_3ms.wav,bell_3ms.wav,5
Rating Scale,9297829.0,snore_3ms.wav,car_engine_3ms.wav,0
Rating Scale,9297829.0,sizzling_pan_3ms.wav,snore_3ms.wav,6
Rating Scale,9297829.0,car_engine_3ms.wav,laugh_3ms.wav,6
Rating Scale,9297829.0,baby_3ms.wav,car_engine_3ms.wav,6
Rating Scale,9297829.0,frog_3ms.wav,snore_3ms.wav,6
Rating Scale,9297829.0,sheep_3ms.wav,bell_3ms.wav,5
Rating Scale,9297829.0,cough_3ms.wav,bell_3ms.wav,6
Rating Scale,9297829.0,sizzling_pan_3ms.wav,baby_3ms.wav,6
Rating Scale,9297829.0,frog_3ms.wav,bell_3ms.wav,6
Rating Scale,9297829.0,laugh_3ms.wav,cough_3ms.wav,3
Rating Scale,9297829.0,baby_3ms.wav,cough_3ms.wav,6
Rating Scale,9297829.0,sizzling_pan_3ms.wav,car_engine_3ms.wav,5
Rating Scale,9297829.0,frog_3ms.wav,laugh_3ms.wav,6
Rating Scale,9297829.0,sizzling_pan_3ms.wav,cough_3ms.wav,6
Rating Scale,9297829.0,frog_3ms.wav,car_engine_3ms.wav,6
Rating Scale,9297829.0,baby_3ms.wav,bell_3ms.wav,6
Rating Scale,9297829.0,bell_3ms.wav,laugh_3ms.wav,6
Rating Scale,9297829.0,car_engine_3ms.wav,sheep_3ms.wav,6
Rating Scale,9297829.0,baby_3ms.wav,frog_3ms.wav,6
Rating Scale,9297829.0,snore_3ms.wav,bell_3ms.wav,6
Rating Scale,9297829.0,sizzling_pan_3ms.wav,sheep_3ms.wav,6
Rating Scale,9297829.0,frog_3ms.wav,sheep_3ms.wav,5
Rating Scale,9297829.0,frog_3ms.wav,cough_3ms.wav,6
Rating Scale,9297829.0,cough_3ms.wav,sheep_3ms.wav,6
Rating Scale,9297829.0,car_engine_3ms.wav,bell_3ms.wav,6
Rating Scale,9297829.0,laugh_3ms.wav,sizzling_pan_3ms.wav,6
Rating Scale,9297829.0,laugh_3ms.wav,baby_3ms.wav,6
Rating Scale,9297829.0,sizzling_pan_3ms.wav,bell_3ms.wav,6
Rating Scale,9297829.0,sheep_3ms.wav,laugh_3ms.wav,6
Rating Scale,9297829.0,cough_3ms.wav,car_engine_3ms.wav,6
Rating Scale,9297829.0,cough_3ms.wav,snore_3ms.wav,6
Rating Scale,9297829.0,snore_3ms.wav,laugh_3ms.wav,6
Rating Scale,9297829.0,baby_3ms.wav,snore_3ms.wav,6
Rating Scale,9297829.0,sizzling_pan_3ms.wav,frog_3ms.wav,6
Rating Scale,9297829.0,baby_3ms.wav,sheep_3ms.wav,6
Rating Scale,9297829.0,snore_3ms.wav,sheep_3ms.wav,6
Rating Scale,9297836.0,car_engine_3ms.wav,baby_3ms.wav,4
Rating Scale,9297836.0,car_engine_3ms.wav,cough_3ms.wav,2
Rating Scale,9297836.0,sizzling_pan_3ms.wav,laugh_3ms.wav,1
Rating Scale,9297836.0,sizzling_pan_3ms.wav,sheep_3ms.wav,4
Rating Scale,9297836.0,cough_3ms.wav,bell_3ms.wav,6
Rating Scale,9297836.0,frog_3ms.wav,car_engine_3ms.wav,5
Rating Scale,9297836.0,frog_3ms.wav,sheep_3ms.wav,5
Rating Scale,9297836.0,laugh_3ms.wav,baby_3ms.wav,5
Rating Scale,9297836.0,car_engine_3ms.wav,laugh_3ms.wav,3
Rating Scale,9297836.0,car_engine_3ms.wav,snore_3ms.wav,3
Rating Scale,9297836.0,frog_3ms.wav,laugh_3ms.wav,3
Rating Scale,9297836.0,laugh_3ms.wav,bell_3ms.wav,6
Rating Scale,9297836.0,snore_3ms.wav,sheep_3ms.wav,4
Rating Scale,9297836.0,bell_3ms.wav,baby_3ms.wav,5
Rating Scale,9297836.0,sheep_3ms.wav,laugh_3ms.wav,2
Rating Scale,9297836.0,frog_3ms.wav,sizzling_pan_3ms.wav,5
Rating Scale,9297836.0,cough_3ms.wav,frog_3ms.wav,4
Rating Scale,9297836.0,car_engine_3ms.wav,bell_3ms.wav,6
Rating Scale,9297836.0,laugh_3ms.wav,snore_3ms.wav,4
Rating Scale,9297836.0,sheep_3ms.wav,bell_3ms.wav,5
Rating Scale,9297836.0,baby_3ms.wav,cough_3ms.wav,6
Rating Scale,9297836.0,cough_3ms.wav,sizzling_pan_3ms.wav,5
Rating Scale,9297836.0,sizzling_pan_3ms.wav,snore_3ms.wav,4
Rating Scale,9297836.0,frog_3ms.wav,baby_3ms.wav,6
Rating Scale,9297836.0,sheep_3ms.wav,baby_3ms.wav,4
Rating Scale,9297836.0,snore_3ms.wav,baby_3ms.wav,4
Rating Scale,9297836.0,snore_3ms.wav,cough_3ms.wav,3
Rating Scale,9297836.0,cough_3ms.wav,laugh_3ms.wav,6
Rating Scale,9297836.0,snore_3ms.wav,frog_3ms.wav,4
Rating Scale,9297836.0,sheep_3ms.wav,cough_3ms.wav,6
Rating Scale,9297836.0,bell_3ms.wav,sizzling_pan_3ms.wav,5
Rating Scale,9297836.0,car_engine_3ms.wav,sizzling_pan_3ms.wav,1
Rating Scale,9297836.0,car_engine_3ms.wav,sheep_3ms.wav,1
Rating Scale,9297836.0,baby_3ms.wav,sizzling_pan_3ms.wav,5
Rating Scale,9297836.0,frog_3ms.wav,bell_3ms.wav,4
Rating Scale,9297836.0,snore_3ms.wav,bell_3ms.wav,3
Rating Scale,9297871.0,baby_3ms.wav,car_engine_3ms.wav,6
Rating Scale,9297871.0,car_engine_3ms.wav,bell_3ms.wav,6
Rating Scale,9297871.0,sizzling_pan_3ms.wav,car_engine_3ms.wav,3
Rating Scale,9297871.0,cough_3ms.wav,bell_3ms.wav,5
Rating Scale,9297871.0,snore_3ms.wav,cough_3ms.wav,4
Rating Scale,9297871.0,sheep_3ms.wav,sizzling_pan_3ms.wav,6
Rating Scale,9297871.0,baby_3ms.wav,sheep_3ms.wav,4
Rating Scale,9297871.0,bell_3ms.wav,snore_3ms.wav,5
Rating Scale,9297871.0,baby_3ms.wav,frog_3ms.wav,4
Rating Scale,9297871.0,laugh_3ms.wav,sheep_3ms.wav,4
Rating Scale,9297871.0,sizzling_pan_3ms.wav,laugh_3ms.wav,5
Rating Scale,9297871.0,sheep_3ms.wav,cough_3ms.wav,5
Rating Scale,9297871.0,sizzling_pan_3ms.wav,baby_3ms.wav,6
Rating Scale,9297871.0,laugh_3ms.wav,snore_3ms.wav,5
Rating Scale,9297871.0,baby_3ms.wav,laugh_3ms.wav,5
Rating Scale,9297871.0,laugh_3ms.wav,cough_3ms.wav,5
Rating Scale,9297871.0,sheep_3ms.wav,snore_3ms.wav,5
Rating Scale,9297871.0,car_engine_3ms.wav,sheep_3ms.wav,5
Rating Scale,9297871.0,snore_3ms.wav,sizzling_pan_3ms.wav,5
Rating Scale,9297871.0,bell_3ms.wav,sizzling_pan_3ms.wav,6
Rating Scale,9297871.0,cough_3ms.wav,sizzling_pan_3ms.wav,6
Rating Scale,9297871.0,frog_3ms.wav,laugh_3ms.wav,6
Rating Scale,9297871.0,frog_3ms.wav,bell_3ms.wav,6
Rating Scale,9297871.0,car_engine_3ms.wav,snore_3ms.wav,5
Rating Scale,9297871.0,bell_3ms.wav,laugh_3ms.wav,5
Rating Scale,9297871.0,frog_3ms.wav,sizzling_pan_3ms.wav,6
Rating Scale,9297871.0,frog_3ms.wav,snore_3ms.wav,4
Rating Scale,9297871.0,frog_3ms.wav,sheep_3ms.wav,4
Rating Scale,9297871.0,cough_3ms.wav,frog_3ms.wav,5
Rating Scale,9297871.0,car_engine_3ms.wav,frog_3ms.wav,4
Rating Scale,9297871.0,laugh_3ms.wav,car_engine_3ms.wav,5
Rating Scale,9297871.0,car_engine_3ms.wav,cough_3ms.wav,5
Rating Scale,9297871.0,cough_3ms.wav,baby_3ms.wav,4
Rating Scale,9297871.0,snore_3ms.wav,baby_3ms.wav,5
Rating Scale,9297871.0,sheep_3ms.wav,bell_3ms.wav,5
Rating Scale,9297871.0,baby_3ms.wav,bell_3ms.wav,5
Rating Scale,9297900.0,frog_3ms.wav,car_engine_3ms.wav,3
Rating Scale,9297900.0,car_engine_3ms.wav,sizzling_pan_3ms.wav,2
Rating Scale,9297900.0,baby_3ms.wav,sizzling_pan_3ms.wav,3
Rating Scale,9297900.0,bell_3ms.wav,cough_3ms.wav,3
Rating Scale,9297900.0,snore_3ms.wav,frog_3ms.wav,4
Rating Scale,9297900.0,sheep_3ms.wav,cough_3ms.wav,2
Rating Scale,9297900.0,sizzling_pan_3ms.wav,laugh_3ms.wav,3
Rating Scale,9297900.0,cough_3ms.wav,snore_3ms.wav,2
Rating Scale,9297900.0,laugh_3ms.wav,snore_3ms.wav,2
Rating Scale,9297900.0,sizzling_pan_3ms.wav,snore_3ms.wav,3
Rating Scale,9297900.0,laugh_3ms.wav,sheep_3ms.wav,2
Rating Scale,9297900.0,snore_3ms.wav,sheep_3ms.wav,2
Rating Scale,9297900.0,sheep_3ms.wav,car_engine_3ms.wav,2
Rating Scale,9297900.0,sheep_3ms.wav,baby_3ms.wav,2
Rating Scale,9297900.0,frog_3ms.wav,sheep_3ms.wav,2
Rating Scale,9297900.0,baby_3ms.wav,snore_3ms.wav,2
